"Площадь, м²",Комнаты,Местоположение,Состояние,Тип дома,Этаж,Год постройки,Потолки,Цена
111.0,4.0,4,4,2,23,2019.0,2.86,110000000
32.6,1.0,4,4,3,23,1971.0,2.86,24000000
26.0,1.0,4,0,1,0,1965.0,2.8,13500000
55.6,2.0,4,4,2,3,2015.0,2.86,44500000
45.0,2.0,4,0,2,4,2017.0,2.86,42000000
72.0,2.0,4,0,2,11,2016.0,2.86,60500000
28.0,1.0,4,4,1,11,1961.0,2.8,22000000
75.0,3.0,4,0,2,19,1987.0,2.86,57500000
120.0,4.0,4,4,2,11,2021.0,2.86,115000000
56.0,2.0,4,4,1,19,1979.0,2.86,41500000
53.9,2.0,4,4,3,11,1989.0,2.86,40500000
50.0,2.0,4,0,2,11,2020.0,2.86,48000000
33.7,1.0,4,4,1,24,1987.0,2.86,24500000
44.0,2.0,4,4,3,19,1976.0,2.86,35000000
74.0,3.0,4,4,2,19,2019.0,2.86,67000000
69.3,3.0,4,4,1,24,1987.0,2.86,51000000
126.0,3.0,4,4,2,5,2003.0,2.86,72000000
27.1,1.0,4,3,1,0,1960.0,2.86,18000000
103.3,3.0,4,5,2,11,2015.0,2.86,57000000
27.1,1.0,4,3,1,0,1960.0,2.86,18000000
103.3,3.0,4,5,2,11,2015.0,2.86,57000000
88.6,2.0,4,5,2,11,2015.0,2.86,49000000
107.9,3.0,4,2,2,29,2008.0,2.86,77500000
60.0,2.0,4,0,2,2,2017.0,2.86,49000000
73.6,2.0,4,4,2,19,2019.0,2.86,58600000
64.0,3.0,4,4,3,11,1976.0,2.86,37200000
47.0,2.0,4,4,3,11,1972.0,2.86,36000000
80.0,2.0,4,4,2,3,2018.0,2.86,53000000
44.0,2.0,4,0,2,23,2015.0,2.86,42500000
40.0,1.0,4,4,1,19,1977.0,2.86,30000000
70.0,2.0,4,0,2,3,2015.0,2.86,58000000
119.4,4.0,4,4,2,23,2019.0,2.86,118000000
47.0,1.0,4,4,2,2,2016.0,2.86,40000000
50.0,2.0,4,5,2,29,2023.0,2.86,32500000
31.0,1.0,4,4,3,19,1969.0,2.86,26500000
70.0,3.0,4,4,3,23,1992.0,2.86,51500000
88.0,3.0,4,5,2,0,2022.0,3.2,47500000
67.5,3.0,4,0,3,0,1983.0,2.86,43500000
35.3,1.0,4,2,2,0,2015.0,2.86,33000000
67.5,3.0,4,0,3,0,1983.0,2.86,43500000
35.3,1.0,4,2,2,0,2015.0,2.86,33000000
85.0,4.0,4,4,3,24,1976.0,2.86,53000000
110.0,3.0,4,4,2,23,2014.0,2.86,94999999
31.0,1.0,4,4,3,23,1970.0,2.86,28990000
55.0,2.0,4,4,3,0,1980.0,2.86,37500000
161.0,4.0,4,0,2,19,2014.0,2.86,191000000
100.0,3.0,4,4,2,28,2018.0,2.86,64000000
78.0,2.0,4,5,2,11,2022.0,2.86,74000000
115.0,4.0,4,4,2,1,2016.0,2.86,93000000
100.0,3.0,4,4,2,1,2007.0,2.86,61000000
55.47,1.0,4,5,2,27,2018.0,2.86,55000000
115.0,3.0,4,0,2,24,2021.0,2.86,128000000
46.0,2.0,4,4,2,1,2018.0,2.86,45000000
125.0,4.0,4,4,2,5,2014.0,2.86,110000000
32.0,2.0,4,0,1,23,1960.0,2.86,19000000
100.0,2.0,4,4,2,29,2016.0,2.86,93000000
47.0,1.0,4,4,2,5,2009.0,2.86,43500000
60.0,2.0,4,5,2,28,2022.0,2.86,46000000
67.9,3.0,4,4,3,0,1990.0,2.86,47000000
60.0,2.0,4,5,2,28,2022.0,2.86,46000000
67.9,3.0,4,4,3,0,1990.0,2.86,47000000
62.0,3.0,4,4,3,19,1975.0,2.86,36500000
61.0,3.0,4,4,3,11,1971.0,2.86,42500000
151.0,4.0,4,4,2,2,2008.0,2.86,94000000
50.0,2.0,4,4,1,11,1980.0,2.86,35500000
39.0,1.0,4,5,2,29,2019.0,2.86,29800000
50.0,2.0,4,0,2,15,2015.0,2.86,47600000
110.0,3.0,4,0,2,27,2008.0,2.86,92000000
158.0,4.0,4,4,2,27,2016.0,2.86,210000000
63.6,2.0,4,4,2,9,2021.0,2.86,48000000
342.0,7.0,4,4,2,24,2007.0,2.86,350000000
205.0,4.0,4,2,2,29,2000.0,2.86,115000000
100.0,3.0,4,5,2,29,2019.0,2.86,57999999
50.0,2.0,4,4,1,11,1980.0,2.86,35500000
43.0,2.0,4,4,3,0,1975.0,2.86,31000000
31.0,1.0,4,4,3,23,1970.0,2.86,29000000
50.0,2.0,4,4,1,11,1980.0,2.86,35500000
111.0,4.0,4,4,2,23,2019.0,2.86,110000000
80.0,3.0,4,4,2,11,2019.0,2.86,83000000
55.0,2.0,4,4,2,28,2007.0,2.86,37000000
32.6,1.0,4,4,3,23,1971.0,2.86,24000000
36.0,2.0,4,0,1,23,1960.0,2.86,22500000
62.0,2.0,4,4,2,19,2022.0,2.86,61000000
63.0,2.0,4,3,2,29,2018.0,2.86,40500000
45.0,2.0,4,2,3,23,1969.0,2.86,29500000
68.0,3.0,4,2,3,0,1983.0,2.86,43500000
53.0,2.0,4,0,2,24,2005.0,2.86,37000000
50.0,2.0,4,4,2,3,2019.0,2.86,42000000
62.0,3.0,4,0,3,24,1978.0,2.86,32000000
70.0,3.0,4,0,3,24,1987.0,2.86,59700000
70.0,2.0,4,0,2,5,2015.0,2.86,52900000
102.0,3.0,4,0,2,2,2015.0,2.86,82000000
40.0,1.0,4,2,1,23,1974.0,2.86,27000000
103.0,3.0,4,4,2,10,2019.0,2.86,170000000
43.0,2.0,4,4,3,19,1975.0,2.86,34000000
40.0,1.0,4,4,1,19,1977.0,2.86,31500000
51.2,1.0,4,0,2,19,2023.0,2.86,30500000
100.0,4.0,4,4,2,11,2019.0,2.86,106800000
150.0,3.0,4,1,2,23,2015.0,2.86,127000000
150.0,3.0,4,1,2,23,2015.0,2.86,127000000
50.0,2.0,4,4,2,1,2019.0,2.86,44500000
41.0,2.0,4,4,1,11,1962.0,2.86,29500000
75.0,4.0,4,4,3,23,1975.0,2.86,47000000
333.0,8.0,4,5,1,0,2018.0,2.86,316350000
62.2,2.0,4,5,3,24,2021.0,2.86,47500000
58.0,3.0,4,4,3,23,1974.0,2.86,37000000
103.11,3.0,4,5,1,11,2024.0,2.86,87150000
100.0,3.0,4,4,2,11,2016.0,2.86,105000000
62.0,2.0,4,4,2,23,2016.0,2.86,40000000
43.0,2.0,4,0,1,23,1962.0,2.86,26500000
54.8,2.0,4,5,2,19,2023.0,2.86,53000000
69.4,2.0,4,0,2,27,2023.0,2.86,47500000
39.0,1.0,4,0,2,24,2023.0,2.86,36000000
82.0,3.0,4,4,1,19,1978.0,2.86,59000000
42.05,2.0,4,1,1,0,2024.0,2.86,34500000
40.0,2.0,4,4,2,23,2021.0,2.86,58000000
94.0,3.0,4,4,2,23,2016.0,2.86,86000000
56.0,3.0,4,4,2,11,1962.0,2.86,34000000
42.7,1.0,4,4,3,23,1991.0,2.86,31500000
116.45,3.0,4,1,2,26,2023.0,2.86,87000000
68.0,3.0,4,4,3,0,1988.0,2.86,53000000
55.0,2.0,4,2,3,23,1968.0,2.86,43000000
49.0,1.0,4,5,2,27,2022.0,2.86,45000000
58.0,2.0,4,0,2,29,2023.0,2.86,52000000
47.0,1.0,4,0,2,5,2015.0,2.86,37000000
55.0,2.0,4,0,1,23,1968.0,2.86,43000000
65.0,2.0,4,5,2,23,2019.0,2.86,51000000
95.0,3.0,4,4,2,11,2015.0,2.86,96000000
47.0,1.0,4,0,2,24,2019.0,2.86,40000000
32.0,1.0,4,2,3,11,1975.0,2.86,21000000
47.0,2.0,4,0,2,3,2019.0,2.86,39000000
50.0,2.0,4,5,2,5,2019.0,2.86,40000000
50.0,2.0,4,0,2,11,2019.0,2.85,45000000
40.0,1.0,4,0,2,0,2017.0,2.86,33000000
131.0,3.0,4,4,2,1,2016.0,2.86,115000000
74.0,2.0,4,4,2,19,2009.0,2.86,51000000
39.0,2.0,4,0,2,19,2019.0,2.86,38000000
42.0,1.0,4,0,2,1,2019.0,2.86,38000000
50.0,1.0,4,0,2,3,2019.0,2.86,43000000
75.0,2.0,4,0,2,26,2012.0,3.0,50000000
50.0,2.0,4,5,2,29,2023.0,2.86,32500000
97.0,3.0,4,5,2,5,2023.0,2.86,110000000
32.0,1.0,4,4,3,24,1973.0,2.86,21450000
57.0,2.0,4,4,2,3,2017.0,2.86,57000000
31.4,2.0,4,4,1,23,1960.0,2.86,19500000
61.0,3.0,4,0,3,11,1971.0,2.86,42500000
95.0,3.0,4,0,2,23,2016.0,2.86,85000000
46.0,2.0,4,0,2,28,2019.0,2.86,40000000
100.0,3.0,4,4,2,1,2022.0,2.86,88000000
63.0,2.0,4,4,3,11,1989.0,2.86,40000000
70.0,2.0,4,4,2,28,2016.0,2.86,57500000
100.0,3.0,4,4,2,8,2023.0,2.86,139000000
108.0,3.0,4,4,2,29,2008.0,2.86,77500000
45.37,1.0,4,0,2,1,2022.0,2.86,41000000
55.0,2.0,4,4,2,27,2018.0,2.86,45000000
55.0,2.0,4,4,2,27,2018.0,2.86,45000000
70.0,3.0,4,4,2,6,2019.0,2.86,61500000
130.0,3.0,4,4,1,3,2005.0,2.86,105000000
42.8,1.0,4,5,2,11,2023.0,2.86,39000000
65.0,2.0,4,0,2,29,2015.0,2.86,43000000
43.0,2.0,4,0,3,23,1975.0,2.8,27000000
60.0,2.0,4,0,2,1,2019.0,2.86,65000000
187.0,3.0,4,4,2,0,2017.0,2.86,170000000
42.0,2.0,4,2,3,23,1975.0,2.86,27000000
50.0,2.0,4,4,3,24,1975.0,2.86,38500000
138.0,4.0,4,0,2,11,2006.0,2.86,115000000
35.0,1.0,4,4,1,19,1974.0,2.86,26500000
105.6,3.0,4,0,2,11,2008.0,2.86,82000000
98.0,3.0,4,1,2,19,2021.0,2.86,78000000
81.3,3.0,4,5,2,3,2023.0,2.86,63000000
61.0,3.0,4,0,3,11,1971.0,2.86,42500000
94.0,3.0,4,4,2,23,2016.0,2.86,86000000
47.0,1.0,4,2,2,1,2015.0,2.86,37500000
240.0,5.0,4,4,2,8,2015.0,2.86,490000000
39.0,1.0,4,4,2,29,2018.0,2.86,36500000
95.0,3.0,4,4,2,11,2015.0,2.86,97000000
61.0,3.0,4,4,3,11,1971.0,2.86,42500000
145.0,4.0,4,4,2,0,2016.0,2.86,158000000
50.0,2.0,4,4,2,3,2022.0,2.86,46500000
109.0,3.0,4,1,2,2,2023.0,2.86,105000000
58.0,2.0,4,0,2,27,2023.0,2.86,63000000
130.0,3.0,4,5,2,0,2023.0,2.86,104000000
106.0,3.0,4,5,2,19,2021.0,2.86,93000000
117.0,3.0,4,4,2,26,2023.0,2.86,108000000
31.0,1.0,4,4,3,19,1975.0,2.86,24000000
38.0,1.0,4,4,2,28,2018.0,2.86,36000000
65.0,2.0,4,0,2,29,2012.0,2.86,44000000
63.0,3.0,4,0,3,19,1977.0,2.86,45000000
90.0,3.0,4,0,1,11,1985.0,2.86,70000000
45.0,2.0,4,4,3,11,1975.0,2.86,33500000
30.0,1.0,4,4,1,11,1962.0,2.86,27000000
100.0,3.0,4,4,2,26,2015.0,2.86,87500000
51.0,2.0,4,0,2,8,2008.0,2.86,43000000
60.0,3.0,4,4,3,23,1974.0,2.86,35499999
94.0,3.0,4,0,2,23,2016.0,2.86,86000000
60.0,2.0,4,4,3,11,1978.0,2.8,42000000
75.0,3.0,4,0,2,24,2019.0,2.86,80000000
62.6,3.0,4,4,3,11,1972.0,2.86,45000000
225.9,5.0,4,4,2,26,2013.0,2.86,210000000
28.0,1.0,4,0,1,24,1980.0,2.8,23000000
96.0,3.0,4,0,1,11,1981.0,2.86,68500000
55.0,2.0,4,0,1,23,1968.0,2.86,43000000
13.8,1.0,4,5,2,19,1970.0,2.86,11500000
56.0,3.0,4,0,3,19,1977.0,2.86,35500000
60.0,3.0,4,0,2,23,2016.0,2.86,65000000
57.5,2.0,4,0,2,28,2014.0,2.86,51000000
81.0,2.0,4,0,2,19,2008.0,2.86,45400000
63.0,2.0,4,0,2,1,2015.0,3.0,52000000
70.1,2.0,4,5,2,28,2024.0,2.86,52000000
70.0,2.0,4,0,2,3,2012.0,2.86,55000000
45.0,2.0,4,0,3,24,1978.0,2.86,30000000
60.0,3.0,4,4,3,24,1973.0,2.86,33500000
62.0,2.0,4,0,2,2,2018.0,2.86,65000000
90.0,4.0,4,0,3,24,1981.0,2.86,65000000
65.0,2.0,4,0,2,11,2019.0,2.86,72000000
39.0,2.0,4,4,2,19,2019.0,2.86,38000000
62.0,2.0,4,0,2,28,2019.0,2.86,49500000
44.0,2.0,4,0,2,23,2015.0,2.86,42500000
60.0,2.0,4,0,2,29,2017.0,2.86,44000000
94.1,3.0,4,4,2,23,2016.0,2.86,86000000
63.0,2.0,4,4,3,11,1989.0,2.86,40000000
52.0,1.0,4,2,2,3,2023.0,2.86,45000000
70.0,2.0,4,0,2,29,2009.0,2.86,42000000
47.0,2.0,4,4,2,23,1980.0,2.86,29900000
140.6,4.0,4,5,2,19,2022.0,2.86,169000000
53.0,2.0,4,4,1,11,1979.0,2.86,38000000
50.0,2.0,4,0,2,29,2014.0,2.86,41000000
61.0,3.0,4,4,1,19,1979.0,2.86,39900000
77.0,2.0,4,0,2,2,2016.0,2.86,65000000
36.0,1.0,4,4,1,11,1960.0,2.86,27500000
42.0,2.0,4,4,1,11,1963.0,2.86,27000000
42.0,1.0,4,4,2,19,2008.0,2.86,34000000
70.0,2.0,4,0,2,26,2015.0,2.86,49000000
44.0,1.0,4,4,2,27,2018.0,2.86,35000000
145.7,4.0,4,5,2,19,2022.0,2.86,175000000
121.9,4.0,4,4,2,23,2019.0,2.86,105000000
80.0,3.0,4,4,2,29,2012.0,2.86,56000000
40.0,2.0,4,4,2,1,2019.0,2.86,35000000
69.25,2.0,4,5,2,19,2023.0,2.86,58000000
50.0,2.0,4,4,2,26,2019.0,2.86,50000000
125.0,3.0,4,4,2,24,2018.0,2.86,147000000
52.0,2.0,4,4,2,24,2019.0,2.86,51000000
139.0,3.0,4,4,2,29,2015.0,2.86,266700000
94.1,3.0,4,4,2,23,2016.0,2.86,86000000
45.0,1.0,4,0,2,26,2015.0,2.86,35000000
135.0,3.0,4,4,2,1,2008.0,2.86,85000000
94.1,3.0,4,0,2,23,2016.0,2.86,86000000
32.0,1.0,4,4,1,23,1977.0,2.86,27000000
45.0,2.0,4,2,3,23,1969.0,2.86,29500000
98.0,3.0,4,4,2,26,2021.0,2.86,110000000
110.0,3.0,4,0,2,6,2015.0,2.86,75000000
46.0,1.0,4,0,2,1,2018.0,2.86,42000000
132.0,4.0,4,0,2,9,2015.0,2.86,120000000
44.5,1.0,4,4,3,0,1989.0,2.86,35000000
75.0,3.0,4,4,1,19,1969.0,2.8,75000000
57.3,2.0,4,2,3,11,1979.0,2.86,40000000
70.0,2.0,4,0,2,2,2018.0,2.86,75000000
147.0,4.0,4,4,2,19,2017.0,2.86,146000000
106.0,4.0,4,4,2,29,2019.0,2.86,85000000
88.3,2.0,4,4,2,24,2010.0,2.86,72000000
53.0,2.0,4,0,2,2,2016.0,2.86,45000000
55.0,2.0,4,4,2,8,2012.0,2.86,58700000
58.0,3.0,4,4,3,19,1961.0,2.86,38000000
41.0,2.0,4,3,3,0,1970.0,2.86,27500000
143.5,4.0,4,5,2,19,2022.0,2.86,172000000
56.0,2.0,4,4,2,27,2008.0,2.86,40000000
52.0,1.0,4,0,2,1,2015.0,2.86,40000000
85.0,3.0,4,4,2,3,2019.0,2.86,60000000
110.0,3.0,4,4,2,4,2022.0,2.86,93000000
50.4,2.0,4,4,2,11,2022.0,2.86,65000000
53.2,2.0,4,5,2,27,2023.0,2.86,40500000
41.2,1.0,4,4,2,24,2023.0,2.86,42000000
45.0,2.0,4,4,1,11,1987.0,2.86,38500000
57.0,3.0,4,4,3,23,1976.0,2.86,32500000
105.0,3.0,4,0,2,27,2010.0,2.86,107000000
105.0,3.0,4,0,2,27,2010.0,2.86,107000000
132.0,4.0,4,0,0,19,2021.0,2.86,125000000
40.0,2.0,4,0,3,24,1982.0,2.86,22300000
170.0,4.0,4,4,2,0,2008.0,2.86,162000000
83.0,3.0,4,1,2,1,2023.0,2.86,54000000
62.0,3.0,4,4,3,0,1977.0,2.86,34000000
54.0,2.0,4,4,2,3,2018.0,2.86,42000000
55.0,2.0,4,0,3,0,1981.0,2.86,33000000
60.0,2.0,4,4,3,26,1992.0,2.86,45000000
16.0,1.0,4,4,3,11,1984.0,2.7,11000000
450.0,8.0,4,5,2,19,2020.0,3.0,128000000
50.0,2.0,4,4,1,19,1969.0,2.86,34000000
50.0,2.0,4,4,2,2,2019.0,2.86,44500000
115.0,3.0,4,4,2,19,2021.0,2.86,112000000
72.0,2.0,4,0,2,30,2019.0,3.0,50000000
50.2,1.0,4,0,2,1,2023.0,2.86,50000000
111.7,2.0,4,0,2,1,2014.0,2.86,115000000
60.0,2.0,4,4,2,2,2014.0,2.86,49000000
75.0,2.0,4,0,2,11,2021.0,2.86,55500000
115.0,3.0,4,4,2,27,2021.0,2.86,139900000
62.0,2.0,4,0,2,11,2022.0,2.86,38700000
56.0,2.0,4,4,2,27,2018.0,2.86,45500000
118.0,3.0,4,4,2,23,2016.0,2.86,138000000
104.0,3.0,4,0,2,24,2015.0,2.86,110000000
142.0,3.0,4,4,2,26,2019.0,2.86,159900000
77.7,2.0,4,4,2,10,2023.0,2.86,75000000
121.9,4.0,4,4,2,23,2019.0,2.86,105000000
40.0,2.0,4,4,2,27,2018.0,2.86,35000000
56.0,2.0,4,0,2,28,2015.0,2.86,45000000
115.4,3.0,4,1,2,24,2023.0,2.86,90000000
63.7,2.0,4,0,2,7,2023.0,3.0,55000000
30.0,2.0,4,0,1,19,1963.0,2.86,24000000
50.0,1.0,4,4,2,11,2010.0,2.86,42000000
75.0,2.0,4,0,2,4,2019.0,2.86,80000000
42.0,2.0,4,5,2,19,2018.0,2.86,31000000
43.0,2.0,4,4,3,0,1975.0,2.86,30500000
68.0,3.0,4,0,2,29,2019.0,2.86,61700000
48.5,2.0,4,0,2,12,2023.0,3.0,37000000
56.0,3.0,4,2,3,11,1975.0,2.86,38000000
72.0,3.0,4,0,3,24,1988.0,2.86,52000000
85.0,3.0,4,0,2,3,2019.0,2.86,60000000
43.0,2.0,4,0,2,26,2022.0,3.0,43000000
215.0,5.0,4,1,2,19,2023.0,2.86,250000000
56.0,2.0,4,4,2,29,2019.0,2.86,44500000
42.0,2.0,4,0,3,19,1971.0,2.86,27500000
42.0,2.0,4,0,2,27,2019.0,2.7,29000000
72.0,4.0,4,0,3,24,1976.0,2.86,45000000
72.0,2.0,4,0,2,29,2018.0,2.86,75000000
42.0,2.0,4,4,2,23,2018.0,2.86,38500000
44.1,2.0,4,4,3,19,1974.0,2.86,31500000
42.0,2.0,4,4,2,23,2018.0,2.86,38500000
55.0,2.0,4,4,2,9,2015.0,2.86,43000000
69.0,2.0,4,3,2,11,2019.0,2.86,46900000
47.0,1.0,4,3,2,11,2023.0,2.86,43000000
69.5,3.0,4,4,3,26,1978.0,2.86,45000000
80.5,3.0,4,0,1,19,1975.0,2.86,56000000
55.0,2.0,4,4,2,0,2022.0,2.86,43900000
53.1,2.0,4,4,2,7,2008.0,2.86,50000000
240.0,5.0,4,4,2,8,2015.0,2.86,490000000
68.33,2.0,4,0,2,24,2022.0,2.86,70000000
68.6,2.0,4,4,2,24,2015.0,2.86,73000000
71.1,2.0,4,4,1,24,1974.0,2.86,63500000
62.0,3.0,4,4,3,0,1977.0,2.86,42000000
47.2,1.0,4,5,2,26,2013.0,2.86,32490000
102.0,3.0,4,4,2,29,2022.0,2.86,84000000
113.0,3.0,4,0,1,23,2003.0,2.86,81800000
75.0,2.0,4,4,2,29,2017.0,2.86,65000000
70.0,2.0,4,4,2,24,2015.0,2.86,49000000
86.0,3.0,4,0,2,19,2022.0,2.86,86800000
50.0,2.0,4,1,2,29,2023.0,2.86,32500000
39.0,1.0,4,0,2,3,2019.0,2.86,35500000
40.0,2.0,4,4,1,23,1963.0,2.86,25500000
88.0,3.0,4,4,2,11,2021.0,2.86,110000000
50.0,2.0,4,4,2,3,2017.0,2.86,47000000
50.0,2.0,4,0,2,15,2015.0,2.86,47600000
40.0,1.0,4,4,1,19,1977.0,2.86,30500000
36.0,2.0,4,2,1,11,1963.0,2.86,25000000
60.0,3.0,4,2,3,11,1970.0,2.86,38000000
96.0,3.0,4,0,2,11,2021.0,2.86,85000000
35.0,1.0,4,0,1,23,1978.0,2.86,31500000
96.0,3.0,4,0,2,11,2021.0,2.86,85000000
35.0,1.0,4,0,1,23,1978.0,2.86,31500000
45.0,2.0,4,2,3,23,1973.0,2.86,26500000
45.0,2.0,4,4,2,24,2018.0,2.86,38500000
62.0,3.0,4,2,3,23,1972.0,2.86,35000000
60.0,3.0,4,2,3,23,1975.0,2.86,33500000
66.0,3.0,4,2,3,19,1973.0,2.86,36500000
57.0,3.0,4,0,3,23,1977.0,2.86,33500000
45.4,2.0,4,4,2,1,2021.0,2.86,54500000
56.2,2.0,4,0,2,27,2023.0,2.86,35000000
45.0,1.0,4,4,2,23,2017.0,2.86,39000000
150.0,4.0,4,4,2,24,2016.0,2.86,190000000
52.0,2.0,4,4,2,29,2018.0,2.86,55000000
139.0,3.0,4,4,2,24,2009.0,2.86,120000000
50.0,1.0,4,4,2,1,2023.0,2.86,39000000
60.0,2.0,4,4,2,11,2018.0,2.86,61500000
184.0,4.0,4,5,2,0,2018.0,2.86,185600800
43.0,2.0,4,4,3,0,1971.0,2.86,33000000
45.0,2.0,4,0,3,0,1967.0,2.86,28000000
93.0,3.0,4,4,2,19,2023.0,2.86,115000000
98.5,3.0,4,5,2,3,2023.0,2.86,60000000
87.4,3.0,4,5,2,19,2023.0,2.86,80000000
199.9,6.0,4,0,1,24,1993.0,2.86,89250000
73.7,2.0,4,5,2,29,2024.0,2.86,71000000
57.0,2.0,4,4,2,11,2009.0,2.86,43000000
71.1,2.0,4,4,1,24,1974.0,2.86,63500000
162.0,3.0,4,0,2,19,2006.0,2.86,170000000
60.0,2.0,4,4,2,1,2019.0,2.86,58000000
145.0,3.0,4,4,2,19,2019.0,2.86,255000000
43.2,2.0,4,4,3,24,1984.0,2.86,28500000
35.0,1.0,4,2,1,23,1980.0,2.86,29000000
55.0,2.0,4,0,2,29,2015.0,2.86,45000000
65.0,3.0,4,4,3,0,1975.0,2.86,38000000
67.0,2.0,4,4,2,26,2018.0,2.86,43000000
40.0,2.0,4,4,2,26,2017.0,2.86,37500000
75.0,2.0,4,0,2,23,2010.0,2.86,86000000
46.0,2.0,4,4,3,24,1976.0,2.86,38000000
50.0,2.0,4,0,2,24,2017.0,2.86,43000000
33.0,1.0,4,4,3,0,1976.0,2.86,22500000
53.0,2.0,4,4,2,28,2009.0,2.86,42000000
53.0,2.0,4,4,2,28,2009.0,2.86,42000000
402.0,6.0,4,4,1,6,2008.0,2.86,208990000
56.0,2.0,4,4,2,3,2018.0,2.86,43500000
45.0,2.0,4,4,3,0,1978.0,2.86,40000000
52.0,2.0,4,4,2,29,2015.0,2.86,44000000
52.0,2.0,4,0,2,9,2015.0,2.86,40000000
45.0,1.0,4,4,2,19,2021.0,2.86,40000000
40.0,1.0,4,4,3,26,1989.0,2.86,29500000
57.0,3.0,4,4,3,24,1973.0,2.86,34000000
202.0,3.0,4,4,1,0,2002.0,2.86,168000000
38.0,1.0,4,4,2,19,2021.0,2.86,45000000
69.0,2.0,4,4,2,24,2019.0,2.86,70000000
76.0,4.0,4,4,3,24,1980.0,2.86,40500000
50.0,2.0,4,5,2,24,2023.0,2.86,46000000
115.0,3.0,4,4,2,3,2021.0,2.86,115000000
54.0,2.0,4,4,2,28,2019.0,2.86,44000000
135.0,4.0,4,4,2,27,2023.0,2.86,200000000
93.0,2.0,4,0,2,1,2016.0,2.86,70000000
77.0,3.0,4,4,2,28,2018.0,2.86,75000000
38.0,1.0,4,4,2,0,2018.0,2.86,32500000
38.0,1.0,4,4,2,0,2018.0,2.86,32500000
97.7,3.0,4,4,2,11,2014.0,2.86,95000000
45.0,1.0,4,4,2,24,2009.0,2.86,33500000
60.0,2.0,4,4,3,27,1989.0,2.86,43000000
60.0,2.0,4,4,2,19,2012.0,2.86,46000000
130.0,4.0,4,4,2,19,2011.0,2.86,119999999
63.0,2.0,4,0,3,23,1984.0,2.86,52500000
53.0,2.0,4,4,2,28,2016.0,2.86,43000000
33.0,1.0,4,4,3,24,1976.0,2.86,21500000
102.0,3.0,4,4,2,11,2019.0,2.86,97000000
49.0,2.0,4,4,2,14,2016.0,2.86,46500000
64.0,2.0,4,4,2,28,2009.0,2.86,52000000
114.0,3.0,4,4,2,24,2021.0,2.86,125000000
40.0,1.0,4,4,3,19,1980.0,2.86,32500000
38.0,1.0,4,4,2,27,2015.0,2.86,33500000
70.9,2.0,4,5,2,8,2023.0,2.86,65000000
46.0,1.0,4,0,2,26,2008.0,2.86,35000000
49.0,2.0,4,0,2,3,2014.0,2.8,48000000
38.0,1.0,4,4,2,23,2019.0,2.86,33400000
62.0,2.0,4,4,2,1,2016.0,2.86,55500000
61.0,2.0,4,5,2,19,2023.0,2.86,40999000
53.0,2.0,4,4,2,3,2016.0,2.86,42500000
65.0,2.0,4,0,2,1,2015.0,2.8,50000000
149.0,5.0,4,4,1,19,2010.0,2.86,88500000
95.5,3.0,4,4,2,1,2019.0,2.86,95500000
83.1,3.0,4,4,2,23,2009.0,2.86,97000000
51.0,2.0,4,4,2,23,2011.0,2.86,40500000
142.0,4.0,4,5,2,29,2019.0,2.86,133000000
74.0,4.0,4,4,3,19,1974.0,2.86,52000000
72.0,2.0,4,4,2,11,2017.0,2.86,56000000
55.0,2.0,4,4,2,28,2019.0,2.86,43000000
107.0,3.0,4,4,1,11,2023.0,2.86,120000000
135.0,5.0,4,4,1,19,1979.0,2.86,96000000
49.5,2.0,4,4,2,28,2007.0,2.86,49500000
55.0,2.0,4,0,2,1,2018.0,2.86,45000000
74.0,2.0,4,4,2,8,2012.0,2.86,40000000
60.0,2.0,4,0,2,3,2017.0,3.0,56500000
240.0,5.0,4,4,2,4,2015.0,2.86,500850000
53.0,2.0,4,0,2,27,2021.0,2.86,53500000
60.8,2.0,4,1,2,0,2023.0,2.86,38500000
53.0,2.0,4,0,2,27,2021.0,2.86,53500000
60.8,2.0,4,1,2,0,2023.0,2.86,38500000
57.0,3.0,4,4,1,11,1965.0,2.86,34500000
41.5,2.0,4,0,1,19,1962.0,2.86,27000000
65.0,2.0,4,0,2,23,2017.0,2.86,48000000
51.0,2.0,4,4,3,23,1988.0,2.86,41500000
113.0,4.0,4,4,2,23,2018.0,2.86,115000000
43.0,1.0,4,4,2,1,2019.0,2.86,37500000
60.0,2.0,4,4,2,3,2017.0,2.86,54000000
18.0,1.0,4,4,1,11,1978.0,2.86,16000000
58.0,2.0,4,4,2,16,2014.0,2.86,45000000
140.0,3.0,4,4,2,2,2006.0,2.86,85000000
111.5,3.0,4,4,2,26,2015.0,2.86,79000000
56.0,2.0,4,4,2,23,2019.0,2.86,43000000
42.0,2.0,4,4,1,19,1960.0,2.86,31000000
55.0,2.0,4,4,2,1,2017.0,2.86,37000000
38.0,1.0,4,4,2,19,2022.0,2.86,32000000
72.0,3.0,4,4,3,28,1982.0,2.86,46500000
55.0,2.0,4,4,2,9,2015.0,2.86,40000000
81.0,3.0,4,3,1,19,1975.0,2.86,55999990
55.0,2.0,4,4,2,9,2015.0,2.86,40000000
81.0,3.0,4,3,1,19,1975.0,2.86,55999990
40.0,1.0,4,4,2,29,2017.0,2.86,33000000
100.0,3.0,4,0,2,3,2014.0,2.8,85000000
68.33,2.0,4,4,2,24,2022.0,2.86,70000000
